1	70	35562	60798	18771
1	90	206131	329165	117977
1	110	68152	109658	30422
1	130	34969	59046	11555
1	150	29594	41612	12895
11	10	34016	44910	11472
11	30	121308	187074	50332
11	50	29810	40437	18931
98	10	139943	276179	77847
43	10	51038	87284	16910
43	30	6204	7558	1476
43	50	35957	49936	15259
43	70	5986	9365	2724
43	90	97249	149414	66382
43	110	283434	476794	260740
43	130	3221	4045	1596
43	150	19224	27909	37489
43	170	17998	23462	29283
43	190	33664	43100	8984
43	210	33513	50436	34583
43	230	13228	15098	5654
43	250	522690	748915	270806
43	270	6286	8191	4623
43	290	2869	3606	1560
43	310	194404	289405	71794
43	330	76130	104038	31295
43	350	6046	7931	7345
43	370	2376	2805	1614
43	390	13475	14962	5185
43	410	2865	3459	1332
43	430	2026	2188	1490
43	450	3149	3938	1760
43	470	3504	4266	1245
43	490	6307	6495	2962
43	510	8906	9255	2825
43	530	20591	25629	31048
43	550	14073	16539	22897
43	570	226873	348961	102133
43	590	4382	5552	2474
43	610	19365	26750	24592
43	630	11892	15116	6170
43	650	3632	3849	1674
43	670	1549	2352	608
43	690	33515	43098	41786
43	710	72516	106908	83003
43	730	54582	92929	15804
43	750	6963	8175	4916
43	770	1509	2374	627
43	790	5101	6068	2341
43	810	44912	65512	59408
43	830	47656	61575	43189
43	850	19634	31492	27690
43	870	14959	32026	12456
43	890	13207	16911	4464
43	910	41249	61239	13319
43	930	8839	9951	4807
43	950	186124	301247	72034
43	970	30312	41798	14965
43	990	187238	301115	210240
43	1010	55776	77062	90823
43	1030	169303	288333	221668
43	1050	108911	138835	75243
43	1070	18197	20800	11733
43	1090	21087	31116	13791
43	1110	37952	50309	31534
43	1130	24351	32715	7759
43	1150	48729	78939	89408
43	1170	80798	122128	29700
43	1190	7907	9584	7066
43	1210	7855	8566	4522
43	1230	5279	5982	2273
43	1250	2901	4889	765
43	1270	83494	127744	84365
43	1290	4396	5239	1649
43	1310	7275	9223	4585
43	1330	4715	5461	2986
44	10	5116	5748	1928
44	30	2051	2254	738
44	50	3155	3461	1168
44	70	1202	1263	476
44	90	10634	17466	4231
44	110	3067	4047	1185
44	130	9171	12040	3248
44	150	17099	22741	5617
44	170	5449	5619	2286
44	190	4405	5090	1799
44	210	44890	58222	19320
44	230	3245	3704	1401
44	250	3735	4208	993
44	270	5087	5194	2332
44	290	5458	6330	1109
44	310	14127	17955	4428
44	330	7435	7368	2351
44	350	4383	6332	1776
44	370	1622	1647	852
44	390	10186	14763	1549
44	430	2360	2613	1272
44	450	22353	29042	7295
44	470	12413	16252	4614
44	490	2908	3080	891
44	510	64097	85990	27671
44	530	6122	9925	235
44	550	6392	7826	3311
44	570	27831	41486	6320
44	590	24562	43954	7556
44	610	1079	1077	612
44	630	56562	83473	10625
44	650	2058	2218	714
44	670	124953	215447	28263
44	690	9902	11213	3257
44	710	11542	13028	5173
44	730	22051	28574	3872
44	750	4292	4655	1862
44	770	16887	21192	5444
44	790	2829	3515	908
44	810	6589	6889	2793
44	830	4005	5019	1430
44	850	2897	3816	838
44	870	8459	9182	3300
44	890	146275	255279	46456
44	910	5156	6439	2498
44	930	3281	3266	1488
44	950	33219	36304	9834
44	970	22395	30879	4997
44	990	3909	3839	1881
44	1010	771	875	232
44	1030	8733	10344	2026
44	1050	5625	6625	2876
44	1070	6830	7032	2959
44	1090	2818	3072	1247
44	1110	4118	5234	2858
44	1130	19999	25200	4468
44	1150	22439	30291	11845
44	1170	12612	18774	3921
44	1190	4529	5836	2589
44	1210	178967	292496	64792
44	1230	3761	4763	1818
44	1250	623	800	420
44	1270	18139	23093	8707
44	1290	10605	13648	3746
44	1310	6352	7148	2946
44	1330	3958	3936	1679
44	1350	107494	174345	16776
44	1370	7873	10441	3652
44	1390	27612	39075	10282
44	1410	3079	3050	1222
44	1430	6508	8037	2923
44	1450	5023	6592	2364
44	1470	5443	6925	3141
44	1490	2707	3223	1033
44	1510	17800	24615	4929
44	1530	27747	37166	6930
44	1550	2767	2834	1347
44	1570	8774	11670	3606
44	1590	2602	3070	1155
44	1610	3793	4558	1331
44	1630	5854	6049	2536
44	1650	2674	2822	1171
44	1670	2690	2764	1279
44	1690	6459	8324	1935
44	1710	3978	4713	1750
44	1730	1767	2059	655
44	1750	12397	14507	5555
44	1770	5725	7032	1057
44	1790	18614	27765	1954
44	1810	2201	2611	1062
44	1830	2143	2563	529
44	1850	24583	32022	7241
44	1870	4432	5988	1475
44	1890	6476	7512	2388
44	1910	2701	3083	1105
44	1930	4563	4536	1807
44	1950	6239	8341	2313
44	1970	1756	2097	719
44	1990	7254	7962	3023
44	2010	1906	2019	1046
44	2050	7148	6831	2663
44	2070	5221	6625	1934
44	2090	2209	2812	878
44	2110	3943	4793	1708
44	2130	8313	10830	2132
44	2150	55385	72778	19370
44	2170	13244	16262	4411
44	2190	5515	7284	1624
44	2210	2846	3748	1183
44	2230	13336	18402	3045
44	2250	6883	8243	2114
44	2270	4007	5414	1940
44	2290	4196	4835	1558
44	2310	3096	3733	1274
44	2330	9975	12156	4784
44	2350	2427	2695	1258
44	2370	4021	5208	1747
44	2390	627	719	387
44	2410	2883	3891	2115
44	2430	2722	2562	1387
44	2450	59134	78787	19100
44	2470	16974	22195	4344
44	2490	1135	1272	480
44	2510	4439	4865	2061
44	2530	2680	3168	1334
44	2550	16984	20840	6398
44	2570	6439	8588	3497
44	2590	1706	1920	974
44	2610	9939	11254	4003
44	2630	1973	2395	881
44	2650	580	590	368
44	2670	4760	7250	2383
44	2690	2411	2623	1103
44	2710	3374	3731	1921
44	2730	3445	3523	1601
44	2750	12305	13730	5437
44	2770	11516	13389	3953
44	2790	7790	8816	3013
44	2810	1555	1975	1616
44	2830	1907	2024	922
44	2850	17228	20770	7626
44	2870	3011	2859	1222
44	2890	3306	3601	1091
44	2910	3017	3880	2203
44	2930	7435	9331	4209
44	2950	16713	21499	7779
44	2970	11904	15087	4292
44	2990	10612	12538	5360
44	3010	1879	2089	1001
44	3030	6196	6938	2612
44	3050	7164	8218	2603
44	3070	698	796	328
44	3090	1563	1621	793
44	3110	3513	4532	1938
44	3130	21331	29426	7202
44	3150	2201	2278	1216
44	3170	3074	3594	1806
44	3190	3324	3784	1177
44	3210	6633	7170	2294
82	10	37247	45452	15086
82	30	228672	362610	91832
82	50	0	25	44
82	70	15378	19884	6684
82	90	29220	41858	11359
63	10	64061	85552	21451
63	30	987	1066	475
63	50	23665	25209	6685
63	70	2412	1687	915
63	90	2554	2720	1041
63	110	15507	12160	3769
63	130	3855	6443	896
63	150	1077	1261	384
63	170	8120	9223	3812
63	190	27339	26335	6482
63	210	2948	2818	1022
63	230	1077	873	375
63	250	229	229	99
63	270	30569	31566	12344
63	290	2798	2112	814
63	310	7684	6154	2423
63	330	244	260	93
63	350	2298	2910	1281
63	370	1337	1452	498
63	390	7235	9386	1594
63	410	3903	2626	1284
63	430	4455	3355	1238
63	450	3637	3673	2118
63	470	3784	3549	2011
63	490	4113	4505	2150
63	510	7135	5179	1622
63	530	5216	5027	2135
63	550	20873	25534	9355
63	570	9065	14233	2955
63	590	2038	2132	1205
63	610	1061	1086	614
63	630	1118	1075	478
63	650	11936	8072	1366
63	670	7299	6256	2412
63	690	9360	12193	5422
63	710	1365	967	618
63	730	3067	2716	1073
63	750	5427	5190	2637
63	770	2703	2421	724
63	790	3927	4653	2329
63	810	1245	1258	383
63	830	17649	18039	8197
63	850	1820	2170	781
63	870	2668	2435	1705
21	10	18967	22616	11602
21	30	3318	3300	1923
21	50	4187	5336	2615
21	70	9541	11585	3586
21	90	1447	2414	982
21	110	10350	11791	6494
21	130	1432	1660	1061
21	150	4627	5442	3139
21	170	3820	4604	2303
21	190	49843	83284	15129
21	210	9630	11604	6148
21	230	4333	5261	3090
21	250	4005	4795	2800
21	270	10079	12913	4635
21	290	14568	21414	7100
21	310	1427326	2086454	633232
21	330	5325	6491	3561
21	350	3267	3659	1669
21	370	22739	35502	7990
21	390	4669	5716	2746
21	410	5953	6577	2970
21	430	226494	342124	67984
21	450	5516	6310	3720
21	470	2035	2476	1477
21	490	10364	11384	4412
21	510	5747	7370	3736
21	530	4023	4621	2726
21	550	10827	13239	8142
21	570	10290	13002	7225
21	590	1832	2178	1355
21	610	4436	4933	2900
21	630	9800	12284	4171
21	650	2250	2620	1846
21	670	5972	6977	3998
21	690	1397	1756	912
21	710	2277	2627	1322
21	730	15107	17208	8371
21	750	8676	10028	5634
21	770	16658	29303	6575
21	790	3251	3511	1867
21	810	10909	12995	6103
21	830	6216	7464	2833
21	850	6246	7321	3642
21	870	2549	4710	1753
21	890	103840	130176	29561
21	910	30104	34978	13191
21	930	12964	15424	3436
21	950	15167	20032	9659
21	970	161747	217143	43422
21	990	30261	36873	18453
21	1010	4206	5206	3341
21	1030	9813	12942	5061
21	1050	10692	15044	6212
21	1070	8346	11643	4936
21	1090	10106	14830	4843
21	1110	57814	75480	17339
21	1130	38295	57329	13453
21	1150	33930	42246	17082
21	1170	13637	15991	8600
21	1190	70840	94336	34591
21	1210	12215	14152	7081
21	1230	3564	4153	2498
21	1250	4652	5406	2847
21	1270	3900	4825	2850
21	1290	3325	3929	1681
21	1310	5072	5807	2793
21	1330	6540	8343	3007
21	1350	8530	10856	5605
21	1370	10222	13363	5751
21	1390	3966	4550	2678
21	1410	13832	16557	6458
21	1430	53748	68160	25988
21	1450	6244	7355	3651
21	1470	4396	5433	2396
