18055	28
18057	953
18059	75
18061	29
18063	158
18065	54
18067	159
18069	30
18071	46
18073	18
18075	19
18077	61
18079	12
18081	226
18083	99
18085	84
18087	18
18089	970
18091	208
18093	67
18095	189
18097	3874
18099	60
18101	6
18103	34
18105	328
18107	53
18109	72
18111	7
18113	31
18115	1
18117	17
18119	4
18121	13
18123	9
18125	4
18127	305
18129	13
18131	9
18133	24
18135	17
18137	26
18139	12
18141	721
18143	14
18145	36
18147	8
18149	12
18151	35
18153	9
18155	2
18157	366
18159	15
18161	1
18163	604
18165	9
18167	306
18169	41
18171	4
18173	149
18175	19
18177	162
18179	51
18181	21
18183	30
19001	6
19003	5
19005	14
19007	15
19009	5
19011	15
19013	326
19015	29
19017	27
19019	19
19021	26
19023	3
19025	13
19027	36
19029	17
19031	11
19033	190
19035	20
19037	6
19039	5
19041	38
19043	17
19045	81
19047	12
19049	95
19051	8
19053	8
19055	14
19057	98
19059	32
19061	234
19063	12
19065	17
19067	12
19069	7
19071	6
19073	11
19075	9
19077	10
19079	17
19081	3
19083	19
19085	10
19087	27
19089	11
19091	8
19093	6
19095	9
19097	22
19099	29
19101	25
19103	1538
19105	13
19107	4
19109	11
19111	59
19113	440
19115	4
19117	9
19119	3
19121	8
19123	21
19125	58
19127	75
19129	12
19131	6
19133	13
19135	7
19137	14
19139	43
19141	11
19143	6
19145	24
19147	8
19149	22
19151	4
19153	1276
19155	123
19157	33
19159	8
19161	12
19163	441
19165	8
19167	30
19169	178
19171	7
19173	1
19175	18
19177	8
19179	82
19181	28
19183	23
19185	6
19187	87
19189	5
19191	30
19193	279
19195	3
19197	17
20001	13
20003	8
20005	22
20007	8
20009	46
20011	31
20013	16
20015	68
20019	3
20021	14
20023	4
20025	2
20027	8
20029	25
20031	7
20033	1
20035	38
20037	59
20039	4
20041	17
20043	4
20045	212
20047	3
20049	1
20051	81
20053	6
20055	53
20057	45
20059	20
20061	35
20063	5
20065	3
20067	6
20069	1
20071	2
20073	7
20075	3
20077	9
20079	89
20081	2
20083	2
20085	9
20087	11
20089	1
20091	2316
20093	4
20095	8
20097	4
20099	41
20101	2
20103	103
20105	2
20107	2
20109	1
20111	55
20113	37
20115	11
20117	9
20119	4
20121	37
20123	9
20125	61
20127	8
20129	7
20131	7
20133	24
20135	4
20137	7
20139	11
20141	1
20143	5
20145	20
20147	8
20149	24
20151	15
20153	3
20155	139
20157	6
20159	8
20161	133
20163	6
20165	2
20167	6
20169	147
20171	4
20173	1377
20175	39
20177	611
20179	4
20181	8
20183	6
20185	4
20187	3
20189	6
20191	17
20193	9
20195	4
20197	3
02020	827
20201	4
20203	1
20205	9
20207	2
20209	555
02050	24
02070	14
02090	194
02100	4
21001	20
21003	8
21005	15
21007	3
21009	70
21011	8
21013	64
21015	130
21017	24
21019	154
21021	88
21023	4
21025	20
21027	9
21029	18
21031	3
21033	11
21035	59
21037	162
21039	2
21041	7
21043	7
21045	9
21047	116
21049	51
21051	15
21053	4
21055	7
21057	4
21059	208
21061	4
21063	2
21065	7
21067	1827
21069	12
21071	73
21073	85
21075	16
21077	2
21079	11
21081	9
21083	46
21085	22
21087	9
21089	77
21091	2
21093	211
21095	55
21097	22
21099	10
02110	72
21101	80
21103	10
21105	3
21107	148
21109	4
21111	3090
21113	67
21115	40
21117	410
21119	8
21121	21
21123	4
21125	76
21127	16
21129	4
21131	11
21133	43
21135	7
21137	8
21139	6
21141	20
21143	5
21145	231
21147	6
21149	3
21151	113
21153	4
21155	19
21157	22
21159	5
21161	39
21163	12
21167	20
21169	2
21171	7
21173	36
21175	10
21177	26
21179	35
21181	6
21183	19
21185	100
21187	7
21189	2
21191	5
21193	85
21195	144
21197	5
21199	117
21201	1
21203	11
21205	68
21207	9
21209	48
21211	42
21213	12
21215	5
21217	29
21219	5
02122	70
21221	6
21223	5
21225	8
21227	247
21229	5
21231	19
21233	4
21235	80
21237	2
21239	51
02130	37
02150	21
02170	69
02180	13
02185	9
02188	7
22001	56
22003	21
22005	50
22007	10
22009	28
02201	3
22011	28
22013	4
22015	196
22017	1355
22019	377
22021	11
22023	3
22025	6
22027	17
22029	19
22031	11
22033	1344
22035	7
22037	30
22039	50
22041	8
22043	5
22045	97
22047	30
22049	4
22051	2164
22053	30
22055	600
22057	134
22059	13
22061	68
22063	21
22065	5
22067	36
22069	43
22071	2912
22073	445
22075	20
22077	16
22079	406
22081	6
22083	20
22085	16
22087	67
22089	38
22091	9
22093	15
22095	47
22097	139
22099	27
22101	59
22103	612
22105	112
22107	3
22109	172
22111	14
22113	40
22115	66
22117	50
22119	41
22121	5
22123	7
22125	14
22127	12
02220	30
02232	1
02240	4
02261	11
02280	10
02290	1
23001	291
23003	152
23005	1451
23007	63
23009	154
23011	421
23013	142
23015	104
23017	85
23019	466
23021	23
23023	71
23025	65
23027	80
23029	60
23031	362
24001	204
24003	1266
24005	4273
24009	114
24011	17
24013	209
24015	120
24017	158
24019	61
24021	371
24023	30
24025	405
24027	1626
24029	76
24031	8101
24033	1638
24035	37
24037	118
24039	22
24041	186
24043	285
24045	314
24047	74
24510	3990
25001	774
25003	513
25005	815
25007	59
25009	1793
25011	129
25013	1268
25015	616
25017	8026
25019	15
25021	4148
25023	858
25025	7549
25027	2731
26001	8
26003	13
26005	116
26007	68
26009	31
26011	18
26013	9
26015	60
26017	211
26019	32
26021	342
26023	68
26025	281
26027	24
26029	60
26031	43
26033	44
26035	29
26037	77
26039	20
26041	69
26043	84
26045	107
26047	178
26049	1250
26051	23
26053	22
26055	383
26057	84
26059	47
26061	56
26063	55
26065	1302
26067	43
26069	26
26071	17
26073	95
26075	247
26077	839
26079	10
26081	1861
26083	3
26085	4
26087	95
26089	71
26091	130
26093	221
26095	11
26097	12
26099	1440
26101	41
26103	223
26105	54
26107	54
26109	14
26111	241
26113	5
26115	155
26117	86
26119	7
26121	360
26123	46
26125	7257
26127	24
26129	39
26131	9
26133	12
26135	3
26137	45
26139	343
26141	14
26143	23
26145	577
26147	278
26149	69
26151	38
26153	14
26155	88
26157	52
26159	72
26161	3268
26163	5681
26165	70
27001	11
27003	389
27005	46
27007	69
27009	21
27011	8
27013	130
27015	41
27017	33
27019	120
27021	29
27023	14
27025	45
27027	25
27029	9
27031	14
27033	12
27035	119
27037	545
27039	13
27041	69
27043	13
27045	16
27047	53
27049	89
27051	6
27053	4952
27055	17
27057	32
27059	50
27061	61
27063	6
27065	14
27067	132
27069	6
27071	18
27073	7
27075	26
27077	9
27079	21
27081	5
27083	31
27085	43
27087	2
27089	2
27091	31
27093	13
27095	28
27097	40
27099	59
27101	7
27103	55
27105	31
27107	6
27109	2613
27111	82
27113	18
27115	16
27117	9
27119	25
27121	13
27123	1884
27125	1
27127	9
27129	7
27131	77
27133	13
27135	13
27137	671
27139	84
27141	48
27143	5
27145	374
27147	48
27149	9
27151	7
27153	7
27155	7
27157	32
27159	19
27161	24
27163	436
27165	9
27167	2
27169	65
27171	69
27173	10
28001	94
28003	50
28005	8
28007	13
28011	37
28013	5
28015	5
28017	13
28019	6
28021	4
28023	7
28025	24
28027	53
28029	18
28031	7
28033	77
28035	236
28037	4
28039	10
28041	3
28043	33
28045	72
28047	584
28049	1229
28051	12
28053	5
28057	10
28059	352
28061	5
28063	3
28065	7
28067	99
28069	3
28071	96
28073	118
28075	263
28077	5
28079	11
28081	268
28083	69
28085	40
28087	120
28089	367
28091	20
28093	9
28095	51
28097	9
28099	22
28101	15
28103	6
28105	50
28107	28
28109	30
28111	6
28113	82
28115	9
28117	17
28119	4
28121	337
28123	11
28125	3
28127	20
28129	6
28131	9
28133	23
28135	8
28137	14
28139	10
28141	14
28143	3
28145	28
28147	12
28149	107
28151	115
28153	17
28155	9
28157	11
28159	12
28161	7
28163	20
29001	132
29003	13
29005	6
29007	53
29009	30
29011	11
29013	9
29015	8
29017	3
29019	1174
29021	191
29023	127
29025	4
29027	39
29029	73
29031	251
29033	6
29035	1
29037	62
29039	15
29041	5
29043	34
29045	3
29047	417
29049	15
29051	237
29053	16
29055	19
29057	7
29059	5
29061	3
29063	6
29065	12
29067	4
29069	37
29071	102
29073	15
29075	7
29077	890
29079	9
29081	8
29083	33
29085	2
29087	2
29089	8
29091	68
29093	10
29095	2017
29097	232
29099	111
29101	56
29103	1
29105	33
29107	21
29109	33
29111	4
29113	21
29115	14
29117	16
29119	4
29121	11
29123	14
29125	2
29127	67
29129	1
29131	17
29133	5
29135	6
29137	6
29139	9
29141	12
29143	9
29145	142
29147	27
29149	2
29151	7
29153	1
29155	19
29157	12
29159	55
29161	93
29163	16
29165	155
29167	28
29169	50
29171	4
29173	6
29175	28
29177	15
29179	4
29181	8
29183	328
29185	10
29186	17
29187	96
29189	5301
29195	28
29197	2
29199	4
29201	71
29203	3
29205	4
29207	18
29209	23
29211	3
29213	59
29215	19
29217	30
29219	11
29221	6
29223	9
29225	14
29227	1
29229	8
29510	2165
30001	19
30003	18
30005	6
30007	6
30009	12
30011	1
30013	238
30015	3
30017	32
30019	1
30021	11
30023	18
30025	2
30027	16
30029	221
30031	180
30035	17
30039	4
30041	28
30043	24
30047	56
30049	168
30051	6
30053	24
30055	1
30057	11
30059	4
30061	5
30063	358
30065	2
30067	25
30071	1
30073	7
30077	6
30079	1
30081	62
30083	16
30085	14
30087	10
30089	14
30091	4
30093	88
30095	8
30097	4
30099	2
30101	6
30105	18
30107	2
30111	454
31001	83
31003	9
31011	8
31013	10
31015	4
31017	4
31019	136
31021	7
31023	5
31025	16
31027	6
31029	4
31031	7
31033	12
31035	2
31037	6
31039	7
31041	14
31043	7
31045	11
31047	23
31049	2
31051	2
31053	47
31055	2325
31057	3
31059	5
31061	3
31065	6
31067	31
31069	4
31071	2
31079	109
31081	13
31083	3
31089	12
31091	1
31093	3
31095	5
31097	4
31099	7
31101	9
31105	1
31107	6
31109	667
31111	65
31119	71
31121	2
31123	4
31125	1
31127	5
31129	5
31131	15
31133	3
31135	2
31137	14
31139	6
31141	37
31143	3
31145	15
31147	7
31151	10
31153	232
31155	6
31157	103
31159	13
31161	8
31163	3
31165	1
31167	1
31169	5
31173	5
31175	7
31177	18
31179	6
31181	3
31185	16
32001	28
32003	2754
32005	81
32007	55
32011	2
32013	15
32015	3
32017	2
32019	15
32021	6
32023	15
32027	2
32029	2
32031	1074
32033	13
32510	131
33001	109
33003	106
33005	167
33007	73
33009	920
33011	840
33013	431
33015	555
33017	214
33019	100
34001	662
34003	4844
34005	1435
34007	2230
34009	230
34011	247
34013	3649
34015	397
34017	1287
34019	374
34021	1352
34023	2727
34025	2242
34027	1920
34029	973
34031	1216
34033	103
34035	1412
34037	229
34039	1720
34041	180
35001	2447
35003	5
35005	91
35006	20
35007	29
35009	70
35011	2
35013	295
35015	71
35017	69
35019	2
35023	2
35025	62
35027	32
35028	60
35029	27
35031	169
35033	2
35035	86
35037	8
35039	37
35041	12
35043	162
35045	195
35047	48
35049	494
35051	18
35053	14
35055	59
35057	2
35059	5
35061	36
36001	1855
36003	59
36005	3446
36007	661
36009	142
36011	122
36013	241
36015	272
36017	67
36019	189
36021	129
36023	69
36025	63
36027	803
36029	3947
36031	54
36033	104
36035	82
36037	88
36039	40
36041	6
36043	56
36045	232
36047	7003
36049	31
36051	67
36053	110
36055	3566
36057	84
36059	8894
36061	18780
36063	338
36065	633
36067	2366
36069	275
36071	720
36073	38
36075	115
36077	293
36079	190
36081	6783
36083	287
36085	1795
36087	1249
36089	190
36091	388
36093	510
36095	32
36097	23
36099	31
36101	177
36103	4781
36105	120
36107	52
36109	251
36111	393
36113	229
36115	50
36117	92
36119	7011
36121	45
36123	32
37001	217
37003	17
37005	25
37007	12
37009	31
37011	52
37013	93
37015	12
37017	19
37019	73
37021	927
37023	170
37025	299
37027	94
37029	7
37031	125
37033	6
37035	349
37037	164
37039	43
37041	30
37043	11
37045	149
37047	57
37049	265
37051	683
37053	8
37055	39
37057	133
37059	52
37061	32
37063	2569
37065	47
37067	1758
37069	30
37071	332
37075	5
37077	59
37079	2
37081	1107
37083	70
37085	67
37087	106
37089	254
37091	38
37093	9
37095	2
37097	245
37099	100
37101	85
37103	12
37105	105
37107	112
37109	66
37111	36
37113	83
37115	13
37117	20
37119	2200
37121	19
37123	14
37125	287
37127	181
37129	646
37131	5
37133	239
37135	1657
37137	15
37139	86
37141	32
37143	5
37145	27
37147	896
37149	60
37151	125
37153	48
37155	127
37157	99
37159	223
37161	85
37163	54
37165	71
37167	63
37169	19
37171	82
37173	16
37175	73
37179	126
37181	59
37183	1631
37185	10
37187	7
37189	108
37191	198
37193	72
37195	107
37197	18
37199	21
38001	12
38003	15
38005	1
38009	7
38011	3
38015	230
38017	562
38019	6
38021	5
38023	3
38029	1
38031	7
38033	2
38035	243
38037	2
38039	3
38043	1
38049	1
38051	3
38053	2
38055	7
38057	6
38059	17
38061	5
38063	3
38065	1
38067	4
38069	11
38071	25
38073	5
38075	2
38077	25
38079	14
38085	4
38089	43
38093	42
38095	5
38097	7
38099	19
38101	184
38103	7
38105	53
39001	16
39003	285
39005	64
39007	115
39009	140
39011	43
39013	89
39015	33
39017	517
39019	21
39021	25
39023	250
39025	259
39027	73
39029	129
39031	31
39033	53
39035	7244
39037	51
39039	61
39041	380
39043	218
39045	227
39047	27
39049	4300
39051	32
39053	105
39055	252
39057	521
39059	71
39061	4207
39063	138
39065	22
39067	8
39069	24
39071	43
39073	28
39075	34
39077	84
39079	29
39081	110
39083	75
39085	411
39087	64
39089	186
39091	69
39093	513
39095	1962
39097	44
39099	804
39101	134
39103	239
39105	10
39107	50
39109	157
39111	9
39113	2035
39115	4
39117	13
39119	176
39121	6
39123	53
39125	12
39127	13
39129	43
39131	31
39133	213
39135	24
39137	15
39139	242
39141	147
39143	75
39145	148
39147	57
39149	57
39151	1041
39153	1936
39155	501
39157	110
39159	44
39161	27
39163	1
39165	287
39167	113
39169	162
39171	46
39173	246
39175	20
40001	13
40003	1
40005	6
40007	3
40009	33
04001	86
40011	9
40013	46
40015	19
40017	70
40019	84
40021	73
40023	11
40025	1
40027	431
40029	3
04003	165
40031	246
40033	3
40035	18
40037	65
40039	37
40041	29
40043	4
40045	7
40047	153
40049	23
04005	317
40051	55
40053	3
40055	7
40057	3
40059	2
40061	7
40063	11
40065	46
40067	3
40069	7
04007	98
40071	75
40073	10
40075	7
40077	16
40079	34
40081	13
40083	38
40085	3
40087	30
40089	22
04009	27
40091	16
40093	5
40095	9
40097	36
40099	18
40101	156
40103	8
40105	6
40107	4
40109	2742
04011	8
40111	34
40113	42
40115	35
40117	12
40119	118
04012	24
40121	67
40123	87
40125	91
40127	9
40129	4
04013	8179
40131	92
40133	17
40135	24
40137	47
40139	21
40141	6
40143	2107
40145	35
40147	100
40149	5
04015	213
40151	6
40153	28
04017	136
04019	3218
04021	121
04023	47
04025	373
04027	196
41001	26
41003	242
41005	989
41007	71
41009	15
41011	145
41013	15
41015	37
41017	317
41019	216
41021	2
41023	6
41025	8
41027	58
41029	529
41031	16
41033	142
41035	153
41037	8
41039	810
41041	88
41043	131
41045	55
41047	582
41049	1
41051	3221
41053	100
41057	49
41059	106
41061	51
41063	7
41065	52
41067	1180
41071	144
42001	111
42003	7459
42005	74
42007	300
42009	50
42011	833
42013	373
42015	264
42017	1923
42019	285
42021	463
42023	4
42025	67
42027	299
42029	1485
42031	54
42033	162
42035	51
42037	135
42039	163
42041	557
42043	1371
42045	2618
42047	52
42049	815
42051	165
42053	1
42055	224
42057	6
42059	47
42061	68
42063	132
42065	76
42067	8
42069	637
42071	1034
42073	156
42075	328
42077	1307
42079	928
42081	301
42083	78
42085	305
42087	90
42089	227
42091	5653
42093	401
42095	680
42097	124
42099	33
42101	8197
42103	43
42105	30
42107	228
42109	41
42111	122
42113	10
42115	43
42117	61
42119	131
42121	118
42123	88
42125	369
42127	81
42129	790
42131	34
42133	904
44001	260
44003	518
44005	244
44007	2595
44009	359
45001	20
45003	218
45005	9
45007	350
45009	13
45011	15
45013	465
45015	79
45017	7
45019	2353
45021	52
45023	29
45025	29
45027	26
45029	49
45031	75
45033	23
45035	91
45037	17
45039	11
45041	397
45043	131
45045	1184
45047	214
45049	10
45051	382
45053	7
45055	69
45057	62
45059	67
45061	5
45063	354
45065	7
45067	43
45069	28
45071	38
45073	119
45075	150
45077	146
45079	1503
45081	8
45083	551
45085	150
45087	35
45089	16
45091	245
46005	30
46007	3
46009	5
46011	29
46013	95
46015	9
46017	1
46019	7
46023	11
46025	1
46027	19
46029	67
46031	1
46033	11
46035	49
46037	5
46039	3
46041	3
46043	2
46045	4
46047	29
46051	6
46053	5
46055	4
46059	2
46065	30
46067	16
46071	1
46073	3
46077	4
46079	9
46081	47
46083	57
46085	1
46087	3
46089	3
46091	2
46093	43
46099	626
46101	6
46103	320
46107	3
46109	10
46111	1
46113	9
46115	8
46117	1
46121	11
46123	7
46125	6
46127	24
46129	6
46135	96
47001	203
47003	30
47005	12
47007	6
47009	204
47011	151
47013	36
47015	8
47017	27
47019	51
47021	16
47023	4
47025	25
47027	4
47029	22
47031	98
47033	6
47035	101
47037	3283
47039	7
47041	18
47043	51
47045	70
47047	18
47049	13
47051	59
47053	44
47055	28
47057	4
47059	104
47061	10
47063	128
47065	1222
47067	4
47069	13
47071	23
47073	52
47075	19
47077	13
47079	41
47081	10
47083	4
47085	15
47087	5
47089	33
47091	14
47093	1624
47095	2
47097	8
47099	35
47101	10
47103	26
47105	58
47107	70
47109	15
47111	8
47113	400
47115	33
47117	21
47119	162
47121	4
47123	28
47125	247
47127	1
47129	8
47131	44
47133	21
47135	5
47137	2
47139	14
47141	148
47143	11
47145	56
47147	50
47149	285
47151	21
47153	7
47155	81
47157	3365
47159	15
47161	4
47163	591
47165	193
47167	44
47169	5
47171	15
47173	5
47175	1
47177	40
47179	743
47181	10
47183	37
47185	23
47187	583
47189	118
48001	80
48003	12
48005	151
48007	46
48009	3
48013	29
48015	19
48017	5
48019	12
48021	27
48023	3
48025	27
48027	1043
48029	5496
48031	8
48035	16
48037	277
48039	509
48041	386
48043	17
48047	3
48049	68
48051	8
48053	51
48055	26
48057	21
48059	4
48061	493
48063	5
48067	16
48069	7
48071	9
48073	74
48075	9
48077	6
48079	4
48081	1
48083	10
48085	1138
48087	2
48089	32
48091	147
48093	15
48095	5
48097	30
48099	38
48101	1
48103	4
48105	2
48107	4
48109	1
48111	1
48113	6648
48115	11
48117	14
48121	581
48123	15
48125	1
48127	9
48129	2
48131	2
48133	12
48135	222
48137	2
48139	89
48141	1373
48143	40
48145	26
48147	34
48149	32
48151	3
48153	7
48157	782
48159	11
48161	9
48163	11
48165	5
48167	1379
48171	56
48175	3
48177	19
48179	31
48181	242
48183	269
48185	10
48187	85
48189	54
48191	3
48193	8
48195	1
48197	6
48199	30
48201	10459
48203	62
48205	8
48207	5
48209	134
48211	5
48213	71
48215	674
48217	33
48219	13
48221	50
48223	35
48225	18
48227	81
48231	68
48233	23
48237	6
48239	7
48241	39
48243	3
48245	663
48247	3
48249	45
48251	114
48253	12
48255	5
48257	54
48259	90
48265	183
48267	4
48271	1
48273	28
48275	3
48277	126
48279	9
48281	14
48285	24
48287	4
48289	7
48291	44
48293	17
48297	3
48299	26
48303	1011
48305	4
48307	8
48309	503
48313	9
48315	7
48317	4
48319	2
48321	38
48323	43
48325	18
48327	1
48329	244
48331	10
48333	5
48335	5
48337	14
48339	523
48341	21
48343	4
48345	1
48347	140
48349	60
48351	4
48353	12
48355	976
48357	5
48359	1
48361	57
48363	29
48365	15
48367	94
48369	3
48371	11
48373	36
48375	399
48377	3
48379	1
48381	241
48383	4
48385	2
48387	7
48389	4
48391	1
48395	6
48397	133
48399	13
48401	41
48403	6
48405	3
48407	3
48409	46
48411	2
48413	2
48415	13
48417	2
48419	16
48421	1
48423	663
48425	5
48427	16
48429	8
48433	2
48435	3
48437	6
48439	3125
48441	323
48445	9
48447	1
48449	50
48451	234
48453	2324
48455	3
48457	14
48459	17
48461	2
48463	29
48465	51
48467	22
48469	240
48471	54
48473	13
48475	4
48477	45
48479	213
48481	60
48483	6
48485	370
48487	25
48489	8
48491	354
48493	16
48495	5
48497	24
48499	26
48501	4
48503	15
48505	3
48507	4
49001	7
49003	35
49005	160
49007	36
49011	335
49013	18
49015	1
49017	2
49019	12
49021	34
49023	5
49025	8
49027	8
49029	7
49035	3054
49037	7
49039	21
49041	15
49043	127
49045	22
49047	23
49049	552
49051	20
49053	168
49055	1
49057	400
50001	99
50003	127
50005	59
50007	1116
50009	3
05001	19
50011	66
50013	14
50015	73
50017	71
50019	46
50021	166
50023	146
50025	125
50027	246
05003	15
05005	98
05007	231
05009	64
05011	9
05013	2
05015	34
05017	24
05019	21
05021	8
05023	30
05025	1
05027	21
05029	14
05031	272
05033	47
05035	49
05037	14
05039	7
05041	19
05043	13
05045	111
05047	8
05049	12
05051	270
05053	7
05055	44
05057	25
05059	19
05061	10
05063	72
05065	9
05067	27
05069	187
05071	24
05073	4
05075	10
05077	9
05079	2
05081	6
05083	16
05085	30
05087	8
05089	13
05091	33
05093	43
05095	8
05097	6
05099	3
51001	39
51003	777
51005	22
51007	2
51009	21
05101	5
51011	7
51013	872
51015	116
51017	7
51019	79
51021	8
51023	38
51025	6
51027	25
51029	7
05103	23
51031	25
51033	9
51035	21
51036	7
51037	11
51041	681
51043	23
51045	1
51047	50
51049	10
05105	3
51051	14
51053	11
51057	21
51059	3546
51061	101
51063	10
51065	39
51067	55
51069	77
05107	31
51071	22
51073	57
51075	53
51077	13
51079	10
51081	8
51083	74
51085	139
51087	1271
51089	31
05109	8
51091	5
51093	23
51095	220
51097	3
51099	15
51101	8
51103	66
51105	28
51107	271
51109	22
05111	10
51111	5
51113	14
51115	13
51117	51
51119	21
51121	142
51125	27
51127	10
05113	25
51131	49
51133	29
51135	40
51137	24
51139	21
51141	18
51143	25
51145	18
51147	45
51149	30
05115	98
51153	244
51155	52
51157	9
51161	372
51163	22
51165	84
51167	21
51169	9
05117	4
51171	40
51173	60
51175	6
51177	99
51179	83
51181	3
51183	1
51185	134
51187	35
05119	2264
51191	120
51193	12
51195	57
51197	41
51199	171
05121	15
05123	21
05125	104
05127	8
05129	5
05131	436
05133	14
05135	11
05137	14
05139	114
05141	10
05143	399
05145	102
05147	5
05149	21
51510	568
51515	21
51520	9
51530	3
51540	813
51550	603
51560	23
51570	34
51580	8
51590	170
51595	14
51600	67
51610	66
51620	37
51630	144
51640	43
51650	254
51660	111
51670	40
51678	32
51680	281
51683	99
51685	1
51690	74
51700	445
51710	1004
51720	40
51730	97
51735	37
51740	278
51750	62
51760	1254
51770	416
51775	157
51790	63
51800	175
51810	1192
51820	48
51830	81
51840	205
53001	16
53003	39
53005	276
53007	232
53009	186
53011	566
53013	4
53015	194
53017	35
53019	4
53021	55
53023	5
53025	70
53027	81
53029	138
53031	81
53033	7922
53035	548
53037	44
53039	22
53041	93
53043	10
53045	59
53047	61
53049	32
53051	12
53053	1756
53055	66
53057	275
53059	5
53061	984
53063	1290
53065	48
53067	586
53069	4
53071	190
53073	407
53075	62
53077	452
54001	19
54003	137
54005	15
54007	12
54009	40
54011	575
54013	3
54015	5
