"State","State_Code","County_Name","County_Code","CountyID"
"AL",1,"Autauga",1,1
"AL",1,"Baldwin",3,2
"AL",1,"Barbour",5,3
"AL",1,"Bibb",7,4
"AL",1,"Blount",9,5
"AL",1,"Bullock",11,6
"AL",1,"Butler",13,7
"AL",1,"Calhoun",15,8
"AL",1,"Chambers",17,9
"AL",1,"Cherokee",19,10
"AL",1,"Chilton",21,11
"AL",1,"Choctaw",23,12
"AL",1,"Clarke",25,13
"AL",1,"Clay",27,14
"AL",1,"Cleburne",29,15
"AL",1,"Coffee",31,16
"AL",1,"Colbert",33,17
"AL",1,"Conecuh",35,18
"AL",1,"Coosa",37,19
"AL",1,"Covington",39,20
"AL",1,"Crenshaw",41,21
"AL",1,"Cullman",43,22
"AL",1,"Dale",45,23
"AL",1,"Dallas",47,24
"AL",1,"Dekalb",49,25
"AL",1,"Elmore",51,26
"AL",1,"Escambia",53,27
"AL",1,"Etowah",55,28
"AL",1,"Fayette",57,29
"AL",1,"Franklin",59,30
"AL",1,"Geneva",61,31
"AL",1,"Greene",63,32
"AL",1,"Hale",65,33
"AL",1,"Henry",67,34
"AL",1,"Houston",69,35
"AL",1,"Jackson",71,36
"AL",1,"Jefferson",73,37
"AL",1,"Lamar",75,38
"AL",1,"Lauderdale",77,39
"AL",1,"Lawrence",79,40
"AL",1,"Lee",81,41
"AL",1,"Limestone",83,42
"AL",1,"Lowndes",85,43
"AL",1,"Macon",87,44
"AL",1,"Madison",89,45
"AL",1,"Marengo",91,46
"AL",1,"Marion",93,47
"AL",1,"Marshall",95,48
"AL",1,"Mobile",97,49
"AL",1,"Monroe",99,50
"AL",1,"Montgomery",101,51
"AL",1,"Morgan",103,52
"AL",1,"Perry",105,53
"AL",1,"Pickens",107,54
"AL",1,"Pike",109,55
"AL",1,"Randolph",111,56
"AL",1,"Russell",113,57
"AL",1,"St. Clair",115,58
"AL",1,"Shelby",117,59
"AL",1,"Sumter",119,60
"AL",1,"Talladega",121,61
"AL",1,"Tallapoosa",123,62
"AL",1,"Tuscaloosa",125,63
"AL",1,"Walker",127,64
"AL",1,"Washington",129,65
"AL",1,"Wilcox",131,66
"AL",1,"Winston",133,67
"AK",2,"Aleutians East (B)",13,68
"AK",2,"Aleutians West (C)",16,69
"AK",2,"Anchorage (B)",20,70
"AK",2,"Bethel (C)",50,71
"AK",2,"Bristol Bay (B)",60,72
"AK",2,"Denali Borough (B)",68,73
"AK",2,"Dillingham (C)",70,74
"AK",2,"Fairbanks North Star (B)",90,75
"AK",2,"Haines (B)",100,76
"AK",2,"Juneau (B)",110,77
"AK",2,"Kenai Peninsula (B)",122,78
"AK",2,"Ketchikan Gateway (B)",130,79
"AK",2,"Kodiak Island (B)",150,80
"AK",2,"Peninsula And Lake (B)",164,81
"AK",2,"Matanuska-Susitna (B)",170,82
"AK",2,"Nome (C)",180,83
"AK",2,"North Slope (B)",185,84
"AK",2,"Northwest Arctic (B)",188,85
"AK",2,"Prince Of Wales-Outer Ketchika",201,86
"AK",2,"Sitka (B)",220,87
"AK",2,"Skagway-Yakutat-Angoon (C)",231,88
"AK",2,"Skagway-Hoonah-Angoon (C)",232,89
"AK",2,"Southeast Fairbanks (C)",240,90
"AK",2,"Valdez-Cordova (C)",261,91
"AK",2,"Wade Hampton (C)",270,92
"AK",2,"Wrangell-Petersburg (B)",280,93
"AK",2,"Yakutat (B)",282,94
"AK",2,"Yukon-Koyukuk (C)",290,95
"AZ",4,"Apache",1,96
"AZ",4,"Cochise",3,97
"AZ",4,"Coconino",5,98
"AZ",4,"Gila",7,99
"AZ",4,"Graham",9,100
"AZ",4,"Greenlee",11,101
"AZ",4,"La Paz",12,102
"AZ",4,"Maricopa",13,103
"AZ",4,"Mohave",15,104
"AZ",4,"Navajo",17,105
"AZ",4,"Pima",19,106
"AZ",4,"Pinal",21,107
"AZ",4,"Santa Cruz",23,108
"AZ",4,"Yavapai",25,109
"AZ",4,"Yuma",27,110
"AR",5,"Arkansas",1,111
"AR",5,"Ashley",3,112
"AR",5,"Baxter",5,113
"AR",5,"Benton",7,114
"AR",5,"Boone",9,115
"AR",5,"Bradley",11,116
"AR",5,"Calhoun",13,117
"AR",5,"Carroll",15,118
"AR",5,"Chicot",17,119
"AR",5,"Clark",19,120
"AR",5,"Clay",21,121
"AR",5,"Cleburne",23,122
"AR",5,"Cleveland",25,123
"AR",5,"Columbia",27,124
"AR",5,"Conway",29,125
"AR",5,"Craighead",31,126
"AR",5,"Crawford",33,127
"AR",5,"Crittenden",35,128
"AR",5,"Cross",37,129
"AR",5,"Dallas",39,130
"AR",5,"Desha",41,131
"AR",5,"Drew",43,132
"AR",5,"Faulkner",45,133
"AR",5,"Franklin",47,134
"AR",5,"Fulton",49,135
"AR",5,"Garland",51,136
"AR",5,"Grant",53,137
"AR",5,"Greene",55,138
"AR",5,"Hempstead",57,139
"AR",5,"Hot Spring",59,140
"AR",5,"Howard",61,141
"AR",5,"Independence",63,142
"AR",5,"Izard",65,143
"AR",5,"Jackson",67,144
"AR",5,"Jefferson",69,145
"AR",5,"Johnson",71,146
"AR",5,"Lafayette",73,147
"AR",5,"Lawrence",75,148
"AR",5,"Lee",77,149
"AR",5,"Lincoln",79,150
"AR",5,"Little River",81,151
"AR",5,"Logan",83,152
"AR",5,"Lonoke",85,153
"AR",5,"Madison",87,154
"AR",5,"Marion",89,155
"AR",5,"Miller",91,156
"AR",5,"Mississippi",93,157
"AR",5,"Monroe",95,158
"AR",5,"Montgomery",97,159
"AR",5,"Nevada",99,160
"AR",5,"Newton",101,161
"AR",5,"Ouachita",103,162
"AR",5,"Perry",105,163
"AR",5,"Phillips",107,164
"AR",5,"Pike",109,165
"AR",5,"Poinsett",111,166
"AR",5,"Polk",113,167
"AR",5,"Pope",115,168
"AR",5,"Prairie",117,169
"AR",5,"Pulaski",119,170
"AR",5,"Randolph",121,171
"AR",5,"St. Francis",123,172
"AR",5,"Saline",125,173
"AR",5,"Scott",127,174
"AR",5,"Searcy",129,175
"AR",5,"Sebastian",131,176
"AR",5,"Sevier",133,177
"AR",5,"Sharp",135,178
"AR",5,"Stone",137,179
"AR",5,"Union",139,180
"AR",5,"Van Buren",141,181
"AR",5,"Washington",143,182
"AR",5,"White",145,183
"AR",5,"Woodruff",147,184
"AR",5,"Yell",149,185
"CA",6,"Alameda",1,186
"CA",6,"Alpine",3,187
"CA",6,"Amador",5,188
"CA",6,"Butte",7,189
"CA",6,"Calaveras",9,190
"CA",6,"Colusa",11,191
"CA",6,"Contra Costa",13,192
"CA",6,"Del Norte",15,193
"CA",6,"El Dorado",17,194
"CA",6,"Fresno",19,195
"CA",6,"Glenn",21,196
"CA",6,"Humboldt",23,197
"CA",6,"Imperial",25,198
"CA",6,"Inyo",27,199
"CA",6,"Kern",29,200
"CA",6,"Kings",31,201
"CA",6,"Lake",33,202
"CA",6,"Lassen",35,203
"CA",6,"Los Angeles",37,204
"CA",6,"Madera",39,205
"CA",6,"Marin",41,206
"CA",6,"Mariposa",43,207
"CA",6,"Mendocino",45,208
"CA",6,"Merced",47,209
"CA",6,"Modoc",49,210
"CA",6,"Mono",51,211
"CA",6,"Monterey",53,212
"CA",6,"Napa",55,213
"CA",6,"Nevada",57,214
"CA",6,"Orange",59,215
"CA",6,"Placer",61,216
"CA",6,"Plumas",63,217
"CA",6,"Riverside",65,218
"CA",6,"Sacramento",67,219
"CA",6,"San Benito",69,220
"CA",6,"San Bernardino",71,221
"CA",6,"San Diego",73,222
"CA",6,"San Francisco",75,223
"CA",6,"San Joaquin",77,224
"CA",6,"San Luis Obispo",79,225
"CA",6,"San Mateo",81,226
"CA",6,"Santa Barbara",83,227
"CA",6,"Santa Clara",85,228
"CA",6,"Santa Cruz",87,229
"CA",6,"Shasta",89,230
"CA",6,"Sierra",91,231
"CA",6,"Siskiyou",93,232
"CA",6,"Solano",95,233
"CA",6,"Sonoma",97,234
"CA",6,"Stanislaus",99,235
"CA",6,"Sutter",101,236
"CA",6,"Tehama",103,237
"CA",6,"Trinity",105,238
"CA",6,"Tulare",107,239
"CA",6,"Tuolumne",109,240
"CA",6,"Ventura",111,241
"CA",6,"Yolo",113,242
"CA",6,"Yuba",115,243
"CO",8,"Adams",1,244
"CO",8,"Alamosa",3,245
"CO",8,"Arapahoe",5,246
"CO",8,"Archuleta",7,247
"CO",8,"Baca",9,248
"CO",8,"Bent",11,249
"CO",8,"Boulder",13,250
"CO",8,"Chaffee",15,251
"CO",8,"Cheyenne",17,252
"CO",8,"Clear Creek",19,253
"CO",8,"Conejos",21,254
"CO",8,"Costilla",23,255
"CO",8,"Crowley",25,256
"CO",8,"Custer",27,257
"CO",8,"Delta",29,258
"CO",8,"Denver",31,259
"CO",8,"Dolores",33,260
"CO",8,"Douglas",35,261
"CO",8,"Eagle",37,262
"CO",8,"Elbert",39,263
"CO",8,"El Paso",41,264
"CO",8,"Fremont",43,265
"CO",8,"Garfield",45,266
"CO",8,"Gilpin",47,267
"CO",8,"Grand",49,268
"CO",8,"Gunnison",51,269
"CO",8,"Hinsdale",53,270
"CO",8,"Huerfano",55,271
"CO",8,"Jackson",57,272
"CO",8,"Jefferson",59,273
"CO",8,"Kiowa",61,274
"CO",8,"Kit Carson",63,275
"CO",8,"Lake",65,276
"CO",8,"La Plata",67,277
"CO",8,"Larimer",69,278
"CO",8,"Las Animas",71,279
"CO",8,"Lincoln",73,280
"CO",8,"Logan",75,281
"CO",8,"Mesa",77,282
"CO",8,"Mineral",79,283
"CO",8,"Moffat",81,284
"CO",8,"Montezuma",83,285
"CO",8,"Montrose",85,286
"CO",8,"Morgan",87,287
"CO",8,"Otero",89,288
"CO",8,"Ouray",91,289
"CO",8,"Park",93,290
"CO",8,"Phillips",95,291
"CO",8,"Pitkin",97,292
"CO",8,"Prowers",99,293
"CO",8,"Pueblo",101,294
"CO",8,"Rio Blanco",103,295
"CO",8,"Rio Grande",105,296
"CO",8,"Routt",107,297
"CO",8,"Saguache",109,298
"CO",8,"San Juan",111,299
"CO",8,"San Miguel",113,300
"CO",8,"Sedgwick",115,301
"CO",8,"Summit",117,302
"CO",8,"Teller",119,303
"CO",8,"Washington",121,304
"CO",8,"Weld",123,305
"CO",8,"Yuma",125,306
"CT",9,"Fairfield",1,307
"CT",9,"Hartford",3,308
"CT",9,"Litchfield",5,309
"CT",9,"Middlesex",7,310
"CT",9,"New Haven",9,311
"CT",9,"New London",11,312
"CT",9,"Tolland",13,313
"CT",9,"Windham",15,314
"DE",10,"Kent",1,315
"DE",10,"New Castle",3,316
"DE",10,"Sussex",5,317
"DC",11,"District Of Columbia",1,318
"FL",12,"Alachua",1,319
"FL",12,"Baker",3,320
"FL",12,"Bay",5,321
"FL",12,"Bradford",7,322
"FL",12,"Brevard",9,323
"FL",12,"Broward",11,324
"FL",12,"Calhoun",13,325
"FL",12,"Charlotte",15,326
"FL",12,"Citrus",17,327
"FL",12,"Clay",19,328
"FL",12,"Collier",21,329
"FL",12,"Columbia",23,330
"FL",12,"Desoto",27,332
"FL",12,"Dixie",29,333
"FL",12,"Duval",31,334
"FL",12,"Escambia",33,335
"FL",12,"Flagler",35,336
"FL",12,"Franklin",37,337
"FL",12,"Gadsden",39,338
"FL",12,"Gilchrist",41,339
"FL",12,"Glades",43,340
"FL",12,"Gulf",45,341
"FL",12,"Hamilton",47,342
"FL",12,"Hardee",49,343
"FL",12,"Hendry",51,344
"FL",12,"Hernando",53,345
"FL",12,"Highlands",55,346
"FL",12,"Hillsborough",57,347
"FL",12,"Holmes",59,348
"FL",12,"Indian River",61,349
"FL",12,"Jackson",63,350
"FL",12,"Jefferson",65,351
"FL",12,"Lafayette",67,352
"FL",12,"Lake",69,353
"FL",12,"Lee",71,354
"FL",12,"Leon",73,355
"FL",12,"Levy",75,356
"FL",12,"Liberty",77,357
"FL",12,"Madison",79,358
"FL",12,"Manatee",81,359
"FL",12,"Marion",83,360
"FL",12,"Martin",85,361
"FL",12,"Dade",86,331
"FL",12,"Monroe",87,362
"FL",12,"Nassau",89,363
"FL",12,"Okaloosa",91,364
"FL",12,"Okeechobee",93,365
"FL",12,"Orange",95,366
"FL",12,"Osceola",97,367
"FL",12,"Palm Beach",99,368
"FL",12,"Pasco",101,369
"FL",12,"Pinellas",103,370
"FL",12,"Polk",105,371
"FL",12,"Putnam",107,372
"FL",12,"St. Johns",109,373
"FL",12,"St. Lucie",111,374
"FL",12,"Santa Rosa",113,375
"FL",12,"Sarasota",115,376
"FL",12,"Seminole",117,377
"FL",12,"Sumter",119,378
"FL",12,"Suwannee",121,379
"FL",12,"Taylor",123,380
"FL",12,"Union",125,381
"FL",12,"Volusia",127,382
"FL",12,"Wakulla",129,383
"FL",12,"Walton",131,384
"FL",12,"Washington",133,385
"GA",13,"Appling",1,386
"GA",13,"Atkinson",3,387
"GA",13,"Bacon",5,388
"GA",13,"Baker",7,389
"GA",13,"Baldwin",9,390
"GA",13,"Banks",11,391
"GA",13,"Barrow",13,392
"GA",13,"Bartow",15,393
"GA",13,"Ben Hill",17,394
"GA",13,"Berrien",19,395
"GA",13,"Bibb",21,396
"GA",13,"Bleckley",23,397
"GA",13,"Brantley",25,398
"GA",13,"Brooks",27,399
"GA",13,"Bryan",29,400
"GA",13,"Bulloch",31,401
"GA",13,"Burke",33,402
"GA",13,"Butts",35,403
"GA",13,"Calhoun",37,404
"GA",13,"Camden",39,405
"GA",13,"Candler",43,406
"GA",13,"Carroll",45,407
"GA",13,"Catoosa",47,408
"GA",13,"Charlton",49,409
"GA",13,"Chatham",51,410
"GA",13,"Chattahoochee",53,411
"GA",13,"Chattooga",55,412
"GA",13,"Cherokee",57,413
"GA",13,"Clarke",59,414
"GA",13,"Clay",61,415
"GA",13,"Clayton",63,416
"GA",13,"Clinch",65,417
"GA",13,"Cobb",67,418
"GA",13,"Coffee",69,419
"GA",13,"Colquitt",71,420
"GA",13,"Columbia",73,421
"GA",13,"Cook",75,422
"GA",13,"Coweta",77,423
"GA",13,"Crawford",79,424
"GA",13,"Crisp",81,425
"GA",13,"Dade",83,426
"GA",13,"Dawson",85,427
"GA",13,"Decatur",87,428
"GA",13,"Dekalb",89,429
"GA",13,"Dodge",91,430
"GA",13,"Dooly",93,431
"GA",13,"Dougherty",95,432
"GA",13,"Douglas",97,433
"GA",13,"Early",99,434
"GA",13,"Echols",101,435
"GA",13,"Effingham",103,436
"GA",13,"Elbert",105,437
"GA",13,"Emanuel",107,438
"GA",13,"Evans",109,439
"GA",13,"Fannin",111,440
"GA",13,"Fayette",113,441
"GA",13,"Floyd",115,442
"GA",13,"Forsyth",117,443
"GA",13,"Franklin",119,444
"GA",13,"Fulton",121,445
"GA",13,"Gilmer",123,446
"GA",13,"Glascock",125,447
"GA",13,"Glynn",127,448
"GA",13,"Gordon",129,449
"GA",13,"Grady",131,450
"GA",13,"Greene",133,451
"GA",13,"Gwinnett",135,452
"GA",13,"Habersham",137,453
"GA",13,"Hall",139,454
"GA",13,"Hancock",141,455
"GA",13,"Haralson",143,456
"GA",13,"Harris",145,457
"GA",13,"Hart",147,458
"GA",13,"Heard",149,459
"GA",13,"Henry",151,460
"GA",13,"Houston",153,461
"GA",13,"Irwin",155,462
"GA",13,"Jackson",157,463
"GA",13,"Jasper",159,464
"GA",13,"Jeff Davis",161,465
"GA",13,"Jefferson",163,466
"GA",13,"Jenkins",165,467
"GA",13,"Johnson",167,468
"GA",13,"Jones",169,469
"GA",13,"Lamar",171,470
"GA",13,"Lanier",173,471
"GA",13,"Laurens",175,472
"GA",13,"Lee",177,473
"GA",13,"Liberty",179,474
"GA",13,"Lincoln",181,475
"GA",13,"Long",183,476
"GA",13,"Lowndes",185,477
"GA",13,"Lumpkin",187,478
"GA",13,"Mcduffie",189,479
"GA",13,"Mcintosh",191,480
"GA",13,"Macon",193,481
"GA",13,"Madison",195,482
"GA",13,"Marion",197,483
"GA",13,"Meriwether",199,484
"GA",13,"Miller",201,485
"GA",13,"Mitchell",205,486
"GA",13,"Monroe",207,487
"GA",13,"Montgomery",209,488
"GA",13,"Morgan",211,489
"GA",13,"Murray",213,490
"GA",13,"Muscogee",215,491
"GA",13,"Newton",217,492
"GA",13,"Oconee",219,493
"GA",13,"Oglethorpe",221,494
"GA",13,"Paulding",223,495
"GA",13,"Peach",225,496
"GA",13,"Pickens",227,497
"GA",13,"Pierce",229,498
"GA",13,"Pike",231,499
"GA",13,"Polk",233,500
"GA",13,"Pulaski",235,501
"GA",13,"Putnam",237,502
"GA",13,"Quitman",239,503
"GA",13,"Rabun",241,504
"GA",13,"Randolph",243,505
"GA",13,"Richmond",245,506
"GA",13,"Rockdale",247,507
"GA",13,"Schley",249,508
"GA",13,"Screven",251,509
"GA",13,"Seminole",253,510
"GA",13,"Spalding",255,511
"GA",13,"Stephens",257,512
"GA",13,"Stewart",259,513
"GA",13,"Sumter",261,514
"GA",13,"Talbot",263,515
"GA",13,"Taliaferro",265,516
"GA",13,"Tattnall",267,517
"GA",13,"Taylor",269,518
"GA",13,"Telfair",271,519
"GA",13,"Terrell",273,520
"GA",13,"Thomas",275,521
"GA",13,"Tift",277,522
"GA",13,"Toombs",279,523
"GA",13,"Towns",281,524
"GA",13,"Treutlen",283,525
"GA",13,"Troup",285,526
"GA",13,"Turner",287,527
"GA",13,"Twiggs",289,528
"GA",13,"Union",291,529
"GA",13,"Upson",293,530
"GA",13,"Walker",295,531
"GA",13,"Walton",297,532
"GA",13,"Ware",299,533
"GA",13,"Warren",301,534
"GA",13,"Washington",303,535
"GA",13,"Wayne",305,536
"GA",13,"Webster",307,537
"GA",13,"Wheeler",309,538
"GA",13,"White",311,539
"GA",13,"Whitfield",313,540
"GA",13,"Wilcox",315,541
"GA",13,"Wilkes",317,542
"GA",13,"Wilkinson",319,543
"GA",13,"Worth",321,544
"HI",15,"Hawaii",1,545
"HI",15,"Honolulu",3,546
"HI",15,"Kalawao",5,547
"HI",15,"Kauai",7,548
"HI",15,"Maui",9,549
"ID",16,"Ada",1,550
"ID",16,"Adams",3,551
"ID",16,"Bannock",5,552
"ID",16,"Bear Lake",7,553
"ID",16,"Benewah",9,554
"ID",16,"Bingham",11,555
"ID",16,"Blaine",13,556
"ID",16,"Boise",15,557
"ID",16,"Bonner",17,558
"ID",16,"Bonneville",19,559
"ID",16,"Boundary",21,560
"ID",16,"Butte",23,561
"ID",16,"Camas",25,562
"ID",16,"Canyon",27,563
"ID",16,"Caribou",29,564
"ID",16,"Cassia",31,565
"ID",16,"Clark",33,566
"ID",16,"Clearwater",35,567
"ID",16,"Custer",37,568
"ID",16,"Elmore",39,569
"ID",16,"Franklin",41,570
"ID",16,"Fremont",43,571
"ID",16,"Gem",45,572
"ID",16,"Gooding",47,573
"ID",16,"Idaho",49,574
"ID",16,"Jefferson",51,575
"ID",16,"Jerome",53,576
"ID",16,"Kootenai",55,577
"ID",16,"Latah",57,578
"ID",16,"Lemhi",59,579
"ID",16,"Lewis",61,580
"ID",16,"Lincoln",63,581
"ID",16,"Madison",65,582
"ID",16,"Minidoka",67,583
"ID",16,"Nez Perce",69,584
"ID",16,"Oneida",71,585
"ID",16,"Owyhee",73,586
"ID",16,"Payette",75,587
"ID",16,"Power",77,588
"ID",16,"Shoshone",79,589
"ID",16,"Teton",81,590
"ID",16,"Twin Falls",83,591
"ID",16,"Valley",85,592
"ID",16,"Washington",87,593
"IL",17,"Adams",1,594
"IL",17,"Alexander",3,595
"IL",17,"Bond",5,596
"IL",17,"Boone",7,597
"IL",17,"Brown",9,598
"IL",17,"Bureau",11,599
"IL",17,"Calhoun",13,600
"IL",17,"Carroll",15,601
"IL",17,"Cass",17,602
"IL",17,"Champaign",19,603
"IL",17,"Christian",21,604
"IL",17,"Clark",23,605
"IL",17,"Clay",25,606
"IL",17,"Clinton",27,607
"IL",17,"Coles",29,608
"IL",17,"Cook",31,609
"IL",17,"Crawford",33,610
"IL",17,"Cumberland",35,611
"IL",17,"Dekalb",37,612
"IL",17,"De Witt",39,613
"IL",17,"Douglas",41,614
"IL",17,"Dupage",43,615
"IL",17,"Edgar",45,616
"IL",17,"Edwards",47,617
"IL",17,"Effingham",49,618
"IL",17,"Fayette",51,619
"IL",17,"Ford",53,620
"IL",17,"Franklin",55,621
"IL",17,"Fulton",57,622
"IL",17,"Gallatin",59,623
"IL",17,"Greene",61,624
"IL",17,"Grundy",63,625
"IL",17,"Hamilton",65,626
"IL",17,"Hancock",67,627
"IL",17,"Hardin",69,628
"IL",17,"Henderson",71,629
"IL",17,"Henry",73,630
"IL",17,"Iroquois",75,631
"IL",17,"Jackson",77,632
"IL",17,"Jasper",79,633
"IL",17,"Jefferson",81,634
"IL",17,"Jersey",83,635
"IL",17,"Jo Daviess",85,636
"IL",17,"Johnson",87,637
"IL",17,"Kane",89,638
"IL",17,"Kankakee",91,639
"IL",17,"Kendall",93,640
"IL",17,"Knox",95,641
"IL",17,"Lake",97,642
"IL",17,"La Salle",99,643
"IL",17,"Lawrence",101,644
"IL",17,"Lee",103,645
"IL",17,"Livingston",105,646
"IL",17,"Logan",107,647
"IL",17,"Mcdonough",109,648
"IL",17,"Mchenry",111,649
"IL",17,"Mclean",113,650
"IL",17,"Macon",115,651
"IL",17,"Macoupin",117,652
"IL",17,"Madison",119,653
"IL",17,"Marion",121,654
"IL",17,"Marshall",123,655
"IL",17,"Mason",125,656
"IL",17,"Massac",127,657
"IL",17,"Menard",129,658
"IL",17,"Mercer",131,659
"IL",17,"Monroe",133,660
"IL",17,"Montgomery",135,661
"IL",17,"Morgan",137,662
"IL",17,"Moultrie",139,663
"IL",17,"Ogle",141,664
"IL",17,"Peoria",143,665
"IL",17,"Perry",145,666
"IL",17,"Piatt",147,667
"IL",17,"Pike",149,668
"IL",17,"Pope",151,669
"IL",17,"Pulaski",153,670
"IL",17,"Putnam",155,671
"IL",17,"Randolph",157,672
"IL",17,"Richland",159,673
"IL",17,"Rock Island",161,674
"IL",17,"St. Clair",163,675
"IL",17,"Saline",165,676
"IL",17,"Sangamon",167,677
"IL",17,"Schuyler",169,678
"IL",17,"Scott",171,679
"IL",17,"Shelby",173,680
"IL",17,"Stark",175,681
"IL",17,"Stephenson",177,682
"IL",17,"Tazewell",179,683
"IL",17,"Union",181,684
"IL",17,"Vermilion",183,685
"IL",17,"Wabash",185,686
"IL",17,"Warren",187,687
"IL",17,"Washington",189,688
"IL",17,"Wayne",191,689
"IL",17,"White",193,690
"IL",17,"Whiteside",195,691
"IL",17,"Will",197,692
"IL",17,"Williamson",199,693
"IL",17,"Winnebago",201,694
"IL",17,"Woodford",203,695
"IN",18,"Adams",1,696
"IN",18,"Allen",3,697
"IN",18,"Bartholomew",5,698
"IN",18,"Benton",7,699
"IN",18,"Blackford",9,700
"IN",18,"Boone",11,701
"IN",18,"Brown",13,702
"IN",18,"Carroll",15,703
"IN",18,"Cass",17,704
"IN",18,"Clark",19,705
"IN",18,"Clay",21,706
"IN",18,"Clinton",23,707
"IN",18,"Crawford",25,708
"IN",18,"Daviess",27,709
"IN",18,"Dearborn",29,710
"IN",18,"Decatur",31,711
"IN",18,"De Kalb",33,712
"IN",18,"Delaware",35,713
"IN",18,"Dubois",37,714
"IN",18,"Elkhart",39,715
"IN",18,"Fayette",41,716
"IN",18,"Floyd",43,717
"IN",18,"Fountain",45,718
"IN",18,"Franklin",47,719
"IN",18,"Fulton",49,720
"IN",18,"Gibson",51,721
"IN",18,"Grant",53,722
"IN",18,"Greene",55,723
"IN",18,"Hamilton",57,724
"IN",18,"Hancock",59,725
"IN",18,"Harrison",61,726
"IN",18,"Hendricks",63,727
"IN",18,"Henry",65,728
"IN",18,"Howard",67,729
"IN",18,"Huntington",69,730
"IN",18,"Jackson",71,731
"IN",18,"Jasper",73,732
"IN",18,"Jay",75,733
"IN",18,"Jefferson",77,734
"IN",18,"Jennings",79,735
"IN",18,"Johnson",81,736
"IN",18,"Knox",83,737
"IN",18,"Kosciusko",85,738
"IN",18,"Lagrange",87,739
"IN",18,"Lake",89,740
"IN",18,"La Porte",91,741
"IN",18,"Lawrence",93,742
"IN",18,"Madison",95,743
"IN",18,"Marion",97,744
"IN",18,"Marshall",99,745
"IN",18,"Martin",101,746
"IN",18,"Miami",103,747
"IN",18,"Monroe",105,748
"IN",18,"Montgomery",107,749
"IN",18,"Morgan",109,750
"IN",18,"Newton",111,751
"IN",18,"Noble",113,752
"IN",18,"Ohio",115,753
"IN",18,"Orange",117,754
"IN",18,"Owen",119,755
"IN",18,"Parke",121,756
"IN",18,"Perry",123,757
"IN",18,"Pike",125,758
"IN",18,"Porter",127,759
"IN",18,"Posey",129,760
"IN",18,"Pulaski",131,761
"IN",18,"Putnam",133,762
"IN",18,"Randolph",135,763
"IN",18,"Ripley",137,764
"IN",18,"Rush",139,765
"IN",18,"St. Joseph",141,766
"IN",18,"Scott",143,767
"IN",18,"Shelby",145,768
"IN",18,"Spencer",147,769
"IN",18,"Starke",149,770
"IN",18,"Steuben",151,771
"IN",18,"Sullivan",153,772
"IN",18,"Switzerland",155,773
"IN",18,"Tippecanoe",157,774
"IN",18,"Tipton",159,775
"IN",18,"Union",161,776
"IN",18,"Vanderburgh",163,777
"IN",18,"Vermillion",165,778
"IN",18,"Vigo",167,779
"IN",18,"Wabash",169,780
"IN",18,"Warren",171,781
"IN",18,"Warrick",173,782
"IN",18,"Washington",175,783
"IN",18,"Wayne",177,784
"IN",18,"Wells",179,785
"IN",18,"White",181,786
"IN",18,"Whitley",183,787
"IA",19,"Adair",1,788
"IA",19,"Adams",3,789
"IA",19,"Allamakee",5,790
"IA",19,"Appanoose",7,791
"IA",19,"Audubon",9,792
"IA",19,"Benton",11,793
"IA",19,"Black Hawk",13,794
"IA",19,"Boone",15,795
"IA",19,"Bremer",17,796
"IA",19,"Buchanan",19,797
"IA",19,"Buena Vista",21,798
"IA",19,"Butler",23,799
"IA",19,"Calhoun",25,800
"IA",19,"Carroll",27,801
"IA",19,"Cass",29,802
"IA",19,"Cedar",31,803
"IA",19,"Cerro Gordo",33,804
"IA",19,"Cherokee",35,805
"IA",19,"Chickasaw",37,806
"IA",19,"Clarke",39,807
"IA",19,"Clay",41,808
"IA",19,"Clayton",43,809
"IA",19,"Clinton",45,810
"IA",19,"Crawford",47,811
"IA",19,"Dallas",49,812
"IA",19,"Davis",51,813
"IA",19,"Decatur",53,814
"IA",19,"Delaware",55,815
"IA",19,"Des Moines",57,816
"IA",19,"Dickinson",59,817
"IA",19,"Dubuque",61,818
"IA",19,"Emmet",63,819
"IA",19,"Fayette",65,820
"IA",19,"Floyd",67,821
"IA",19,"Franklin",69,822
"IA",19,"Fremont",71,823
"IA",19,"Greene",73,824
"IA",19,"Grundy",75,825
"IA",19,"Guthrie",77,826
"IA",19,"Hamilton",79,827
"IA",19,"Hancock",81,828
"IA",19,"Hardin",83,829
"IA",19,"Harrison",85,830
"IA",19,"Henry",87,831
"IA",19,"Howard",89,832
"IA",19,"Humboldt",91,833
"IA",19,"Ida",93,834
"IA",19,"Iowa",95,835
"IA",19,"Jackson",97,836
"IA",19,"Jasper",99,837
"IA",19,"Jefferson",101,838
"IA",19,"Johnson",103,839
"IA",19,"Jones",105,840
"IA",19,"Keokuk",107,841
"IA",19,"Kossuth",109,842
"IA",19,"Lee",111,843
"IA",19,"Linn",113,844
"IA",19,"Louisa",115,845
"IA",19,"Lucas",117,846
"IA",19,"Lyon",119,847
"IA",19,"Madison",121,848
"IA",19,"Mahaska",123,849
"IA",19,"Marion",125,850
"IA",19,"Marshall",127,851
"IA",19,"Mills",129,852
"IA",19,"Mitchell",131,853
"IA",19,"Monona",133,854
"IA",19,"Monroe",135,855
"IA",19,"Montgomery",137,856
"IA",19,"Muscatine",139,857
"IA",19," O'BRIEN",141,858
"IA",19,"Osceola",143,859
